"Username","participant ethnicity","Response.RT","Response.JOL","Target_Ethnicity","Target_Gender","scored"
"J00954142DT","Black",4892,20,"W","M",0
"J00954142DT","Black",5676,10,"W","M",0
"J00954142DT","Black",4060,30,"W","M",0
"J00954142DT","Black",2751,0,"W","M",0
"J00954142DT","Black",3057,0,"W","M",1
"J00954142DT","Black",6459,10,"W","F",0
"J00954142DT","Black",3147,0,"W","M",0
"J00954142DT","Black",4316,40,"W","M",1
"J00958620CR","Black",16581,40,"B","F",1
"J00958620CR","Black",4766,3,"W","M",1
"J00958620CR","Black",5774,0,"W","M",1
"J00958620CR","Black",5647,0,"B","F",1
"J00958620CR","Black",8181,0,"B","F",1
"J00958620CR","Black",4970,40,"B","F",0
"J00958620CR","Black",6142,40,"B","F",1
"J00958620CR","Black",5277,70,"B","M",1
"J00958620CR","Black",6689,50,"B","F",1
"J00958620CR","Black",8383,60,"B","F",1
"J00958620CR","Black",4229,40,"B","F",1
"J00958620CR","Black",5601,40,"B","F",1
"J00958620CR","Black",4146,10,"B","F",1
"J00958620CR","Black",5167,30,"W","M",1
"J00958620CR","Black",6106,0,"B","M",1
"J00958620CR","Black",4862,50,"B","M",0
"J00958620CR","Black",5197,20,"B","M",1
"J00958620CR","Black",10848,70,"B","M",1
"J00958620CR","Black",4618,40,"B","M",1
"J00958620CR","Black",8979,50,"B","M",1
"J00958620CR","Black",5628,45,"W","M",0
"J00958620CR","Black",6571,50,"B","M",1
"J00958620CR","Black",4446,5,"W","F",1
"J00958620CR","Black",5845,10,"W","F",1
"J00958620CR","Black",7079,40,"W","F",0
"J00958620CR","Black",6978,5,"B","M",1
"J00958620CR","Black",4895,50,"B","M",1
"J00958620CR","Black",5681,30,"W","F",1
"J00958620CR","Black",5811,0,"W","F",1
"J00958620CR","Black",4554,70,"W","F",1
"J00958620CR","Black",7875,35,"W","F",1
"J00958620CR","Black",6105,50,"W","F",1
"J00958620CR","Black",4710,10,"W","M",1
"J00958620CR","Black",3787,5,"W","M",1
"J00958620CR","Black",7550,5,"W","M",0
"J00958620CR","Black",6999,10,"W","M",1
"J00958620CR","Black",9094,30,"W","M",1
"J00958620CR","Black",11168,50,"W","F",1
"J00958620CR","Black",4661,0,"W","F",0
"J00958620CR","Black",5843,39,"W","M",1
"J00961267LR","Black",7331,100,"B","M",1
"J00961267LR","Black",4458,100,"B","F",1
"J00961267LR","Black",3506,100,"B","F",1
"J00961267LR","Black",8186,100,"B","F",1
"J00961267LR","Black",4998,100,"W","M",1
"J00961267LR","Black",6241,100,"B","F",1
"J00961267LR","Black",3291,100,"B","F",1
"J00961267LR","Black",6594,100,"B","F",0
"J00961267LR","Black",4891,100,"B","F",0
"J00961267LR","Black",5172,100,"B","F",1
"J00961267LR","Black",6453,50,"W","F",1
"J00961267LR","Black",5174,50,"W","F",1
"J00961267LR","Black",7850,100,"B","M",1
"J00961267LR","Black",5147,100,"B","M",1
"J00961267LR","Black",8213,100,"B","F",1
"J00961267LR","Black",4665,100,"B","M",1
"J00961267LR","Black",4392,50,"B","M",0
"J00961267LR","Black",5183,100,"B","M",1
"J00961267LR","Black",5828,100,"B","M",1
"J00961267LR","Black",4250,100,"B","M",1
"J00961267LR","Black",4108,100,"B","M",1
"J00961267LR","Black",3713,100,"B","F",1
"J00961267LR","Black",11599,100,"W","F",1
"J00961267LR","Black",3660,100,"W","M",1
"J00961267LR","Black",4494,100,"W","M",1
"J00961267LR","Black",6460,50,"W","F",1
"J00961267LR","Black",4486,50,"W","F",1
"J00961267LR","Black",3270,50,"B","M",0
"J00961267LR","Black",5071,50,"W","F",1
"J00961267LR","Black",3033,100,"W","F",1
"J00961267LR","Black",3972,100,"W","F",1
"J00961267LR","Black",15418,50,"W","M",0
"J00961267LR","Black",9841,50,"W","M",1
"J00961267LR","Black",33595,100,"W","M",1
"J00961267LR","Black",6382,60,"W","F",1
"J00961267LR","Black",7104,50,"W","M",0
"J00961267LR","Black",4675,100,"W","M",1
"J00961267LR","Black",4228,100,"W","M",1
"J00961267LR","Black",9834,100,"W","M",1
"J00961267LR","Black",4702,59,"W","F",1
"J00964292CB","Black",6097,34,"B","F",1
"J00964292CB","Black",5108,25,"B","F",1
"J00964292CB","Black",6303,29,"B","F",1
"J00964292CB","Black",5971,25,"B","F",1
"J00964292CB","Black",5181,35,"B","F",1
"J00964292CB","Black",9625,22,"B","F",1
"J00964292CB","Black",3953,45,"W","M",1
"J00964292CB","Black",4462,12,"B","M",1
"J00964292CB","Black",10861,18,"B","M",0
"J00964292CB","Black",3983,17,"B","M",1
"J00964292CB","Black",5491,54,"B","M",1
"J00964292CB","Black",4713,26,"B","M",1
"J00964292CB","Black",8769,26,"B","M",1
"J00964292CB","Black",5037,64,"B","M",1
"J00964292CB","Black",4409,21,"B","M",0
"J00964292CB","Black",5573,18,"B","M",1
"J00964292CB","Black",5860,19,"B","M",1
"J00964292CB","Black",9462,32,"W","F",1
"J00964292CB","Black",7608,92,"W","F",1
"J00964292CB","Black",6674,19,"B","F",1
"J00964292CB","Black",5371,16,"W","F",1
"J00964292CB","Black",7764,52,"W","F",1
"J00964292CB","Black",6204,87,"W","F",1
"J00964292CB","Black",5754,21,"W","F",1
"J00964292CB","Black",3868,76,"W","F",1
"J00964292CB","Black",7356,32,"W","F",1
"J00964292CB","Black",4987,85,"W","F",1
"J00964292CB","Black",4734,13,"W","M",0
"J00964292CB","Black",5813,65,"W","M",1
"J00964292CB","Black",6923,13,"W","M",1
"J00964292CB","Black",6481,78,"W","M",1
"J00964292CB","Black",4955,96,"W","M",1
"J00964292CB","Black",12819,89,"W","F",1
"J00964292CB","Black",5021,100,"W","M",1
"J00964292CB","Black",5110,47,"W","M",1
"J00964292CB","Black",3832,89,"W","M",1
"J00964292CB","Black",4547,16,"W","M",1
"J00964292CB","Black",4916,33,"B","F",1
"J00964292CB","Black",6690,27,"B","F",1
"J00964292CB","Black",4722,22,"B","F",1
"J00965289AL","Black",13960,80,"B","F",1
"J00965289AL","Black",23362,60,"B","F",1
"J00965289AL","Black",11169,90,"B","F",1
"J00965289AL","Black",13581,20,"W","M",1
"J00965289AL","Black",10294,80,"B","M",1
"J00965289AL","Black",11234,80,"B","F",1
"J00965289AL","Black",20128,60,"B","M",1
"J00965289AL","Black",9221,50,"B","F",1
"J00965289AL","Black",11694,60,"B","F",1
"J00965289AL","Black",15808,80,"B","F",1
"J00965289AL","Black",12596,40,"B","M",1
"J00965289AL","Black",12239,10,"W","M",0
"J00965289AL","Black",11012,80,"B","F",1
"J00965289AL","Black",5892,10,"W","F",1
"J00965289AL","Black",10212,50,"B","M",1
"J00965289AL","Black",19506,50,"B","M",1
"J00965289AL","Black",19410,80,"B","M",1
"J00965289AL","Black",10367,50,"B","F",1
"J00965289AL","Black",8393,50,"B","M",1
"J00965289AL","Black",7778,20,"W","M",0
"J00965289AL","Black",12347,40,"W","F",1
"J00965289AL","Black",17992,10,"W","F",1
"J00965289AL","Black",11463,30,"W","F",1
"J00965289AL","Black",10784,10,"W","F",1
"J00965289AL","Black",11917,70,"B","M",1
"J00965289AL","Black",6968,10,"W","F",1
"J00965289AL","Black",12413,30,"B","M",1
"J00965289AL","Black",16556,15,"W","F",1
"J00965289AL","Black",9853,20,"W","F",1
"J00965289AL","Black",15799,90,"B","M",1
"J00965289AL","Black",20324,25,"W","M",1
"J00965289AL","Black",10342,20,"W","M",1
"J00965289AL","Black",8229,10,"W","M",1
"J00965289AL","Black",7166,0,"W","M",1
"J00965289AL","Black",7750,30,"W","M",1
"J00965289AL","Black",14512,0,"W","M",1
"J00965289AL","Black",17472,80,"B","F",1
"J00965289AL","Black",11694,20,"W","F",1
"J00965289AL","Black",13812,20,"W","F",1
"J00965289AL","Black",10984,10,"W","M",1
"J00965453MP","Black",6210,20,"W","M",1
"J00965453MP","Black",6187,70,"B","M",1
"J00965453MP","Black",9377,79,"B","F",1
"J00965453MP","Black",5841,95,"B","F",1
"J00965453MP","Black",5632,100,"B","F",1
"J00965453MP","Black",6788,90,"B","F",1
"J00965453MP","Black",10530,89,"B","F",1
"J00965453MP","Black",10079,87,"B","F",1
"J00965453MP","Black",5742,89,"B","M",0
"J00965453MP","Black",9090,96,"B","F",1
"J00965453MP","Black",13325,40,"B","M",0
"J00965453MP","Black",5347,72,"W","F",0
"J00965453MP","Black",7816,72,"B","M",1
"J00965453MP","Black",6444,91,"B","M",1
"J00965453MP","Black",6748,92,"B","M",1
"J00965453MP","Black",4087,88,"B","M",1
"J00965453MP","Black",12227,90,"B","M",1
"J00965453MP","Black",7040,100,"B","M",1
"J00965453MP","Black",6460,30,"W","F",0
"J00965453MP","Black",7153,40,"W","F",1
"J00965453MP","Black",6917,78,"W","F",1
"J00965453MP","Black",6904,55,"W","F",1
"J00965453MP","Black",4961,34,"W","F",0
"J00965453MP","Black",4311,55,"W","F",1
"J00965453MP","Black",4012,1,"W","M",1
"J00965453MP","Black",10377,79,"W","F",1
"J00965453MP","Black",6126,60,"B","M",0
"J00965453MP","Black",6153,66,"W","F",0
"J00965453MP","Black",7384,91,"W","M",1
"J00965453MP","Black",13309,75,"W","M",0
"J00965453MP","Black",3807,10,"W","M",1
"J00965453MP","Black",5526,63,"W","M",1
"J00965453MP","Black",6377,98,"W","M",1
"J00965453MP","Black",8047,50,"W","M",1
"J00965453MP","Black",5595,83,"W","M",1
"J00965453MP","Black",6117,100,"W","M",1
"J00965453MP","Black",5773,100,"B","F",1
"J00965453MP","Black",5019,96,"B","F",1
"J00965453MP","Black",6701,79,"W","F",1
"J00965453MP","Black",10228,98,"B","F",1
"j00980078CJ","Black",7322,44,"B","F",1
"j00980078CJ","Black",7544,34,"B","F",1
"j00980078CJ","Black",5054,15,"B","F",1
"j00980078CJ","Black",4411,56,"B","F",1
"j00980078CJ","Black",5567,67,"B","F",1
"j00980078CJ","Black",3614,67,"B","F",0
"j00980078CJ","Black",4248,78,"B","F",1
"j00980078CJ","Black",4054,21,"B","F",1
"j00980078CJ","Black",5963,75,"B","F",1
"j00980078CJ","Black",4972,78,"B","F",1
"j00980078CJ","Black",4020,34,"B","M",1
"j00980078CJ","Black",5548,53,"B","M",0
"j00980078CJ","Black",4813,26,"B","M",1
"j00980078CJ","Black",3453,11,"B","M",1
"j00980078CJ","Black",3697,20,"B","M",1
"j00980078CJ","Black",8822,12,"B","M",1
"j00980078CJ","Black",6145,47,"B","M",1
"j00980078CJ","Black",5111,34,"B","M",1
"j00980078CJ","Black",5172,11,"B","M",1
"j00980078CJ","Black",6050,42,"B","M",1
"j00980078CJ","Black",5721,24,"W","F",1
"j00980078CJ","Black",6083,55,"W","F",1
"j00980078CJ","Black",5642,38,"W","F",1
"j00980078CJ","Black",4519,54,"W","F",1
"j00980078CJ","Black",5303,21,"W","F",1
"j00980078CJ","Black",5051,21,"W","F",1
"j00980078CJ","Black",3858,23,"W","F",0
"j00980078CJ","Black",4917,67,"W","F",1
"j00980078CJ","Black",11762,15,"W","F",1
"j00980078CJ","Black",9227,15,"W","F",1
"j00980078CJ","Black",3520,23,"W","M",1
"j00980078CJ","Black",5594,39,"W","M",1
"j00980078CJ","Black",4740,44,"W","M",1
"j00980078CJ","Black",4254,11,"W","M",1
"j00980078CJ","Black",5138,37,"W","M",1
"j00980078CJ","Black",4572,58,"W","M",1
"j00980078CJ","Black",3813,23,"W","M",1
"j00980078CJ","Black",5660,23,"W","M",0
"j00980078CJ","Black",4855,25,"W","M",0
"j00980078CJ","Black",4757,33,"W","M",1
"j00981726AB","Black",4871,70,"B","F",1
"j00981726AB","Black",3611,30,"B","F",1
"j00981726AB","Black",4552,40,"B","F",1
"j00981726AB","Black",78748,50,"B","M",1
"j00981726AB","Black",221407,60,"B","M",1
"j00981726AB","Black",3247,60,"B","M",1
"j00981726AB","Black",3976,80,"B","M",1
"j00981726AB","Black",6477,60,"B","M",1
"j00981726AB","Black",11339,100,"B","M",1
"j00981726AB","Black",6715,100,"B","M",1
"j00981726AB","Black",7856,70,"B","M",0
"j00981726AB","Black",4529,60,"B","M",1
"j00981726AB","Black",5560,70,"B","M",1
"j00981726AB","Black",6435,60,"W","F",1
"j00981726AB","Black",16619,80,"W","F",1
"j00981726AB","Black",11843,80,"W","F",1
"j00981726AB","Black",3136,60,"W","F",0
"j00981726AB","Black",4288,60,"W","F",1
"j00981726AB","Black",7730,80,"W","F",1
"j00981726AB","Black",11486,50,"W","F",0
"j00981726AB","Black",3382,70,"W","F",0
"j00981726AB","Black",5361,50,"W","F",0
"j00981726AB","Black",8769,70,"W","F",1
"j00981726AB","Black",5100,60,"W","M",0
"j00981726AB","Black",4066,90,"W","M",1
"j00981726AB","Black",3514,50,"W","M",0
"j00981726AB","Black",4401,50,"W","M",1
"j00981726AB","Black",6426,60,"W","M",0
"j00981726AB","Black",3566,70,"W","M",1
"j00981726AB","Black",4287,30,"W","M",0
"j00981726AB","Black",4181,50,"W","M",1
"j00981726AB","Black",4454,50,"W","M",1
"j00981726AB","Black",21747,60,"B","F",1
"j00981726AB","Black",10242,60,"W","M",1
"j00981726AB","Black",6088,60,"B","F",1
"j00981726AB","Black",5560,80,"B","F",1
"j00981726AB","Black",30625,60,"B","F",0
"j00981726AB","Black",97321,70,"B","F",0
"j00981726AB","Black",3511,50,"B","F",0
"j00981726AB","Black",4478,60,"B","F",1
"j00983550MKN","Black",7597,90,"B","F",0
"j00983550MKN","Black",5556,45,"B","F",1
"j00983550MKN","Black",4830,20,"B","F",1
"j00983550MKN","Black",4489,40,"B","F",1
"j00983550MKN","Black",5652,15,"B","F",0
"j00983550MKN","Black",5211,100,"B","F",0
"j00983550MKN","Black",6311,30,"B","M",1
"j00983550MKN","Black",4095,50,"W","F",1
"j00983550MKN","Black",4878,40,"B","F",1
"j00983550MKN","Black",4904,60,"B","F",1
"j00983550MKN","Black",3813,100,"B","M",0
"j00983550MKN","Black",3629,100,"B","M",1
"j00983550MKN","Black",3638,100,"B","F",1
"j00983550MKN","Black",4087,60,"B","F",1
"j00983550MKN","Black",9106,50,"B","M",0
"j00983550MKN","Black",5559,50,"B","M",1
"j00983550MKN","Black",3928,90,"B","M",1
"j00983550MKN","Black",4531,80,"B","M",1
"j00983550MKN","Black",3507,90,"B","M",0
"j00983550MKN","Black",4881,80,"W","M",1
"j00983550MKN","Black",3541,40,"W","M",1
"j00983550MKN","Black",5930,18,"W","F",1
"j00983550MKN","Black",14419,10,"W","F",1
"j00983550MKN","Black",3946,0,"W","F",1
"j00983550MKN","Black",4792,50,"W","F",1
"j00983550MKN","Black",3816,10,"B","M",0
"j00983550MKN","Black",6482,60,"B","M",1
"j00983550MKN","Black",4842,70,"W","F",1
"j00983550MKN","Black",5094,50,"W","F",1
"j00983550MKN","Black",3915,70,"W","F",1
"j00983550MKN","Black",3768,80,"W","M",0
"j00983550MKN","Black",4088,60,"W","M",0
"j00983550MKN","Black",5841,20,"W","M",1
"j00983550MKN","Black",3813,90,"W","M",1
"j00983550MKN","Black",3831,50,"W","M",1
"j00983550MKN","Black",4258,100,"W","M",1
"j00983550MKN","Black",4145,20,"W","M",1
"j00983550MKN","Black",5757,80,"W","F",1
"j00983550MKN","Black",3912,30,"W","F",1
"j00983550MKN","Black",6482,50,"W","M",1
"J01002593TL","Black",1377,88,"B","F",1
"J01002593TL","Black",4029,49,"W","M",0
"J01002593TL","Black",6026,76,"B","M",1
"J01002593TL","Black",4027,0,"B","M",1
"J01002593TL","Black",5410,77,"B","F",1
"J01002593TL","Black",1573,90,"B","F",0
"J01002593TL","Black",3949,100,"B","F",1
"J01002593TL","Black",7202,98,"B","M",0
"J01002593TL","Black",6049,66,"B","M",0
"J01002593TL","Black",3819,45,"B","F",0
"J01002593TL","Black",8492,89,"B","M",1
"J01002593TL","Black",4000,87,"W","F",0
"J01002593TL","Black",1013,98,"W","F",1
"J01002593TL","Black",1609,78,"B","M",1
"J01002593TL","Black",2968,98,"B","M",1
"J01002593TL","Black",2908,45,"B","M",0
"J01002593TL","Black",2755,87,"B","M",0
"J01002593TL","Black",2847,56,"W","F",1
"J01002593TL","Black",3849,43,"W","F",0
"J01002593TL","Black",3128,34,"W","F",1
"J01002593TL","Black",1059,88,"W","F",0
"J01002593TL","Black",4588,88,"W","F",1
"J01002593TL","Black",1203,99,"B","M",0
"J01002593TL","Black",1361,44,"W","F",1
"J01002593TL","Black",3418,76,"W","M",0
"J01002593TL","Black",1423,45,"W","M",0
"J01002593TL","Black",1444,33,"W","F",0
"J01002593TL","Black",3421,87,"W","M",1
"J01002593TL","Black",2845,89,"W","M",0
"J01002593TL","Black",1615,76,"W","M",0
"J01002593TL","Black",1280,67,"W","M",0
"J01002593TL","Black",3099,77,"W","M",1
"J01002593TL","Black",1371,98,"W","M",1
"J01002593TL","Black",1671,68,"B","F",0
"J01002593TL","Black",2866,87,"W","M",1
"J01002593TL","Black",2578,76,"W","F",1
"J01002593TL","Black",2781,99,"B","F",1
"J01002593TL","Black",5070,55,"B","F",1
"J01002593TL","Black",1377,98,"B","F",1
"J01002593TL","Black",5156,78,"B","F",0
"J01024433CAA","Black",4418,13,"B","F",0
"J01024433CAA","Black",5814,3,"B","F",1
"J01024433CAA","Black",3325,0,"B","F",1
"J01024433CAA","Black",3651,0,"W","M",0
"J01024433CAA","Black",8548,75,"W","M",1
"J01024433CAA","Black",3605,3,"B","F",0
"J01024433CAA","Black",4373,10,"B","M",0
"J01024433CAA","Black",4171,0,"B","M",0
"J01024433CAA","Black",3125,0,"B","F",1
"J01024433CAA","Black",4435,8,"B","F",0
"J01024433CAA","Black",4988,7,"B","F",0
"J01024433CAA","Black",5591,18,"B","F",0
"J01024433CAA","Black",4649,3,"B","M",1
"J01024433CAA","Black",4640,18,"B","M",1
"J01024433CAA","Black",3350,0,"B","M",0
"J01024433CAA","Black",5921,5,"B","M",0
"J01024433CAA","Black",3968,5,"B","M",1
"J01024433CAA","Black",3912,70,"B","F",1
"J01024433CAA","Black",3722,1,"B","M",0
"J01024433CAA","Black",6198,2,"W","M",0
"J01024433CAA","Black",4712,7,"W","M",1
"J01024433CAA","Black",3384,0,"B","M",0
"J01024433CAA","Black",4792,70,"W","F",0
"J01024433CAA","Black",4537,80,"W","F",0
"J01024433CAA","Black",3462,1,"W","F",1
"J01024433CAA","Black",5289,5,"W","F",1
"J01024433CAA","Black",4123,5,"W","F",1
"J01024433CAA","Black",7680,70,"W","F",1
"J01024433CAA","Black",7190,56,"W","F",1
"J01024433CAA","Black",3662,0,"W","F",0
"J01024433CAA","Black",4414,0,"B","M",1
"J01024433CAA","Black",4291,3,"W","F",1
"J01024433CAA","Black",3244,0,"W","M",0
"J01024433CAA","Black",3197,0,"W","M",0
"J01024433CAA","Black",5509,0,"W","M",0
"J01024433CAA","Black",3471,3,"W","M",0
"J01024433CAA","Black",3833,3,"B","F",1
"J01024433CAA","Black",4400,75,"W","M",1
"J01024433CAA","Black",4561,5,"W","M",0
"J01024433CAA","Black",5643,45,"W","F",0
"KBooker","Black",3956,30,"W","M",1
"KBooker","Black",4449,50,"B","F",1
"KBooker","Black",4527,55,"B","F",1
"KBooker","Black",3620,35,"B","F",1
"KBooker","Black",5290,15,"B","F",1
"KBooker","Black",4475,50,"B","F",1
"KBooker","Black",6867,65,"B","F",1
"KBooker","Black",3593,45,"B","M",1
"KBooker","Black",5004,65,"B","M",1
"KBooker","Black",13634,30,"B","M",0
"KBooker","Black",4823,65,"B","F",1
"KBooker","Black",6217,50,"B","M",1
"KBooker","Black",4191,50,"B","M",0
"KBooker","Black",7304,50,"B","M",1
"KBooker","Black",5549,50,"B","M",1
"KBooker","Black",3898,30,"B","M",1
"KBooker","Black",7706,60,"B","M",1
"KBooker","Black",4256,15,"W","F",0
"KBooker","Black",5684,50,"W","F",1
"KBooker","Black",9178,30,"W","F",0
"KBooker","Black",11144,50,"W","F",0
"KBooker","Black",3998,30,"W","F",0
"KBooker","Black",3808,20,"W","F",1
"KBooker","Black",6447,70,"B","M",1
"KBooker","Black",3614,5,"W","F",1
"KBooker","Black",7012,25,"W","F",1
"KBooker","Black",7027,65,"W","F",1
"KBooker","Black",3865,20,"W","M",1
"KBooker","Black",3765,20,"W","M",0
"KBooker","Black",4201,15,"W","M",0
"KBooker","Black",4269,20,"W","M",1
"KBooker","Black",3980,75,"W","M",1
"KBooker","Black",4650,25,"W","M",1
"KBooker","Black",5576,70,"W","M",1
"KBooker","Black",3654,40,"W","M",0
"KBooker","Black",3856,20,"W","F",1
"KBooker","Black",6894,50,"W","M",0
"KBooker","Black",4314,50,"B","F",1
"KBooker","Black",5942,20,"B","F",1
"KBooker","Black",7934,80,"B","F",1
